1666,208,566,1
1667,208,24,10
1668,208,475,10
1669,208,238,19
1670,208,351,1
1671,208,374,3
1672,209,200,10
1673,209,109,9
1674,209,6,1
1675,209,100,16
1676,209,363,13
1677,209,91,13
1678,209,503,1
1679,209,493,19
1680,210,332,14
1681,210,133,19
1682,210,513,10
1683,210,208,19
1684,210,71,11
1685,210,305,13
1686,210,303,7
1687,210,215,17
1688,211,214,19
1689,211,437,19
1690,211,491,12
1691,211,265,18
1692,211,225,8
1693,211,67,16
1694,211,337,4
1695,211,285,17
1696,212,569,8
1697,212,163,1
1698,212,386,10
1699,212,440,12
1700,212,14,12
1701,212,466,12
1702,212,26,16
1703,212,397,18
1704,213,293,7
1705,213,232,4
1706,213,503,14
1707,213,235,6
1708,213,524,1
1709,213,109,19
1710,213,45,11
1711,213,207,6
1712,214,544,5
1713,214,29,5
1714,214,317,12
1715,214,320,8
1716,214,43,13
1717,214,155,2
1718,214,401,13
1719,214,242,2
1720,215,346,1
1721,215,57,13
1722,215,183,7
1723,215,190,10
1724,215,247,15
1725,215,462,12
1726,215,459,8
1727,215,4,10
1728,216,227,18
1729,216,52,1
1730,216,352,9
1731,216,379,7
1732,216,167,10
1733,216,352,5
1734,216,24,13
1735,216,152,5
1736,217,387,18
1737,217,75,5
1738,217,597,6
1739,217,502,6
1740,217,427,1
1741,217,87,1
1742,217,568,14
1743,217,85,14
1744,218,290,10
1745,218,47,2
1746,218,122,15
1747,218,42,18
1748,218,66,19
1749,218,366,2
1750,218,321,16
1751,218,209,9
1752,219,577,8
1753,219,474,13
1754,219,496,4
1755,219,374,19
1756,219,27,10
1757,219,125,18
1758,219,303,12
1759,219,195,7
1760,220,421,10
1761,220,416,3
1762,220,471,10
1763,220,535,7
1764,220,436,11
1765,220,166,15
1766,220,14,18
1767,220,127,14
1768,221,197,6
1769,221,233,8
1770,221,415,1
1771,221,223,3
1772,221,350,15
1773,221,293,12
1774,221,476,11
1775,221,39,15
1776,222,183,19
1777,222,391,19
1778,222,436,9
1779,222,150,11
1780,222,285,3
1781,222,462,6
1782,222,530,19
1783,222,547,12
1784,223,391,5
1785,223,237,16
1786,223,323,13
1787,223,19,8
1788,223,18,7
1789,223,248,17
1790,223,475,6
1791,223,58,8
1792,224,20,4
1793,224,29,12
1794,224,371,1
1795,224,456,2
1796,224,375,1
1797,224,531,1
1798,224,173,6
1799,224,288,10
1800,225,443,4
1801,225,547,11
1802,225,428,15
1803,225,169,13
1804,225,287,16
1805,225,486,14
1806,225,297,11
1807,225,551,14
1808,226,15,1
1809,226,552,16
1810,226,426,4
1811,226,59,11
1812,226,226,6
1813,226,401,3
1814,226,434,3
1815,226,349,19
1816,227,213,13
1817,227,220,17
1818,227,329,16
1819,227,157,13
1820,227,321,5
1821,227,399,10
1822,227,342,10
1823,227,348,17
1824,228,0,9
1825,228,40,16
1826,228,374,13
1827,228,516,14
1828,228,52,4
1829,228,181,10
1830,228,456,7
1831,228,249,3
1832,229,320,3
1833,229,272,17
1834,229,118,13
1835,229,328,1
1836,229,413,14
1837,229,81,12
1838,229,151,17
1839,229,439,5
1840,230,415,2
1841,230,76,5
1842,230,187,10
1843,230,394,18
1844,230,466,3
1845,230,140,10
1846,230,52,13
1847,230,538,13
1848,231,75,5
1849,231,199,9
1850,231,429,1
1851,231,224,1
1852,231,555,8
1853,231,486,18
1854,231,298,19
1855,231,541,10
1856,232,314,8
1857,232,535,10
1858,232,164,15
1859,232,283,8
1860,232,519,8
1861,232,339,14
1862,232,463,1
1863,232,37,16
1864,233,367,9
1865,233,43,12
1866,233,245,9
1867,233,73,18
1868,233,359,13
1869,233,126,14
1870,233,224,6
1871,233,29,17
1872,234,325,13
1873,234,532,4
1874,234,9,15
1875,234,157,3
1876,234,101,17
1877,234,409,3
1878,234,481,16
1879,234,439,14
1880,235,91,15
1881,235,212,2
1882,235,246,7
1883,235,24,18
1884,235,327,6
1885,235,332,2
1886,235,434,2
1887,235,205,7
1888,236,360,12
1889,236,110,15
1890,236,456,18
1891,236,487,17
1892,236,83,2
1893,236,82,2
1894,236,507,2
1895,236,262,1
1896,237,536,3
1897,237,246,7
1898,237,316,9
1899,237,133,8
1900,237,273,13
1901,237,460,19
1902,237,31,5
1903,237,123,12
1904,238,468,4
1905,238,283,11
1906,238,249,12
1907,238,500,8
1908,238,216,7
1909,238,474,4
1910,238,170,6
1911,238,342,14
1912,239,317,8
1913,239,134,11
1914,239,190,7
1915,239,502,3
1916,239,296,17
1917,239,441,5
1918,239,408,16
1919,239,367,18
1920,240,49,6
1921,240,235,2
1922,240,465,13
1923,240,191,1
1924,240,175,12
1925,240,110,18
1926,240,286,18
1927,240,488,3
1928,241,58,5
1929,241,585,17
1930,241,258,9
1931,241,361,3
1932,241,95,14
1933,241,491,7
1934,241,88,18
1935,241,369,8
1936,242,211,7
1937,242,53,10
1938,242,595,11
1939,242,87,7
1940,242,153,17
1941,242,109,15
1942,242,182,14
1943,242,475,8
1944,243,27,13
1945,243,443,5
1946,243,119,2
1947,243,310,9
1948,243,248,6
1949,243,365,12
1950,243,512,19
1951,243,86,5
1952,244,276,6
1953,244,29,5
1954,244,171,12
1955,244,556,8
1956,244,413,12
1957,244,513,10
1958,244,549,13
1959,244,599,16
1960,245,316,11
1961,245,254,6
1962,245,280,18
1963,245,500,5
1964,245,24,11
1965,245,560,10
1966,245,581,4
1967,245,25,13
1968,246,442,17
1969,246,95,4
1970,246,541,9
1971,246,68,13
1972,246,378,12
1973,246,366,12
1974,246,467,4
1975,246,571,1
1976,247,579,9
1977,247,588,2
1978,247,411,8
1979,247,176,6
1980,247,161,5
1981,247,74,11
1982,247,342,1
1983,247,216,16
1984,248,388,2
1985,248,24,14
1986,248,196,12
1987,248,211,16
1988,248,280,17
1989,248,345,5
1990,248,565,5
1991,248,370,14
1992,249,511,15
1993,249,503,18
1994,249,146,17
1995,249,356,11
1996,249,384,17
1997,249,310,3
1998,249,32,12
1999,249,534,16
2000,250,434,15
2001,250,363,6
2002,250,450,19
2003,250,47,7
2004,250,553,4
2005,250,140,5
2006,250,333,17
2007,250,39,3
2008,251,484,2
2009,251,362,13
2010,251,34,12
2011,251,75,4
2012,251,75,13
2013,251,129,11
2014,251,464,5
2015,251,578,11
2016,252,450,16
2017,252,535,3
2018,252,464,11
2019,252,226,13
2020,252,184,6
2021,252,186,8
2022,252,392,4
2023,252,234,14
2024,253,530,13
2025,253,6,14
2026,253,244,2
2027,253,564,8
2028,253,296,8
2029,253,57,13
2030,253,570,12
2031,253,289,18
2032,254,113,3
2033,254,75,7
2034,254,225,6
2035,254,49,8
2036,254,3,2
2037,254,541,19
2038,254,106,9
2039,254,527,15
2040,255,75,7
2041,255,65,1
2042,255,13,15
2043,255,595,4
2044,255,558,2
2045,255,41,8
2046,255,487,14
2047,255,129,5
2048,256,516,8
2049,256,29,18
2050,256,74,12
2051,256,75,15
2052,256,132,2
2053,256,516,11
2054,256,148,2
2055,256,251,15
2056,257,219,16
2057,257,432,13
2058,257,252,18
2059,257,358,16
2060,257,546,13
2061,257,355,15
2062,257,0,10
2063,257,201,1
2064,258,529,7
2065,258,290,10
2066,258,380,11
2067,258,88,8
2068,258,583,8
2069,258,260,2
2070,258,411,12
2071,258,100,9
2072,259,174,11
2073,259,77,3
2074,259,297,14
2075,259,106,12
2076,259,181,12
2077,259,251,19
2078,259,130,8
2079,259,129,17
2080,260,501,7
2081,260,96,16
2082,260,169,1
2083,260,206,11
2084,260,198,13
2085,260,82,2
2086,260,476,4
2087,260,278,8
2088,261,445,17
2089,261,15,9
2090,261,210,11
2091,261,137,8
2092,261,452,7
2093,261,369,16
2094,261,71,7
2095,261,273,15
2096,262,125,1
2097,262,469,18
2098,262,103,4
2099,262,341,1
2100,262,550,3
2101,262,540,8
2102,262,228,17
2103,262,599,3
2104,263,164,9
2105,263,425,5
2106,263,232,18
2107,263,332,9
2108,263,180,13
2109,263,491,10
2110,263,287,19
2111,263,111,8
2112,264,42,3
2113,264,212,7
2114,264,204,9
2115,264,414,18
2116,264,389,12
2117,264,265,16
2118,264,15,14
2119,264,135,19
2120,265,572,11
2121,265,317,1
2122,265,386,18
2123,265,440,12
2124,265,138,3
2125,265,442,8
2126,265,344,3
2127,265,360,1
2128,266,3,2
2129,266,447,8
2130,266,133,1
2131,266,111,7
2132,266,432,18
2133,266,544,2
2134,266,370,12
2135,266,17,6
2136,267,255,7
2137,267,351,16
2138,267,227,14
2139,267,515,16
2140,267,127,7
2141,267,554,6
2142,267,504,5
2143,267,450,4
2144,268,174,19
2145,268,313,6
2146,268,215,13
2147,268,3,10
2148,268,517,1
2149,268,451,8
2150,268,69,16
2151,268,379,9
2152,269,124,12
2153,269,403,1
2154,269,547,13
2155,269,306,10
2156,269,394,15
2157,269,462,18
2158,269,461,14
2159,269,347,6
2160,270,197,15
2161,270,3,15
2162,270,220,19
2163,270,398,15
2164,270,492,8
2165,270,525,16
2166,270,350,3
2167,270,464,3
2168,271,153,5
2169,271,284,12
2170,271,423,3
2171,271,588,13
2172,271,202,6
2173,271,466,7
2174,271,38,15
2175,271,131,11
2176,272,195,18
2177,272,362,10
2178,272,86,19
2179,272,360,9
2180,272,66,6
2181,272,0,1
2182,272,274,8
2183,272,66,17
2184,273,458,17
2185,273,7,6
2186,273,425,6
2187,273,451,19
2188,273,153,1
2189,273,33,4
2190,273,16,19
2191,273,313,5
2192,274,136,14
2193,274,227,11
2194,274,199,8
2195,274,467,5
2196,274,2,17
2197,274,190,11
2198,274,45,15
2199,274,536,3
2200,275,132,13
2201,275,205,9
2202,275,562,4
2203,275,140,5
2204,275,457,17
2205,275,53,13
2206,275,134,2
2207,275,516,4
2208,276,536,16
2209,276,518,2
2210,276,20,15
2211,276,323,13
2212,276,463,1
2213,276,214,17
2214,276,269,12
2215,276,525,18
2216,277,430,7
2217,277,300,12
2218,277,189,4
2219,277,433,13
2220,277,554,18
2221,277,443,17
2222,277,221,14
2223,277,97,8
2224,278,320,17
2225,278,87,9
2226,278,459,19
2227,278,420,17
2228,278,109,13
2229,278,76,1
2230,278,171,14
2231,278,287,14
2232,279,298,15
2233,279,418,16
2234,279,455,11
2235,279,387,9
2236,279,87,18
2237,279,307,15
2238,279,289,15
2239,279,119,18
2240,280,229,10
2241,280,104,4
2242,280,406,19
2243,280,548,12
2244,280,143,8
2245,280,303,10
2246,280,162,8
2247,280,125,8
2248,281,463,3
2249,281,460,18
2250,281,311,10
2251,281,19,3
2252,281,17,13
2253,281,33,16
2254,281,174,15
2255,281,75,8
2256,282,380,12
2257,282,203,16
2258,282,8,17
2259,282,159,11
2260,282,104,1
2261,282,513,4
2262,282,348,5
2263,282,193,13
2264,283,460,8
2265,283,517,3
2266,283,454,1
2267,283,142,15
2268,283,299,2
2269,283,558,9
2270,283,523,10
2271,283,165,1
2272,284,375,15
2273,284,176,7
2274,284,492,18
2275,284,77,13
2276,284,419,19
2277,284,558,13
2278,284,401,15
2279,284,442,13
2280,285,20,12
2281,285,240,2
2282,285,236,9
2283,285,557,13
2284,285,103,9
2285,285,366,3
2286,285,333,1
2287,285,120,15
2288,286,157,17
2289,286,12,7
2290,286,547,9
2291,286,160,7
2292,286,292,3
2293,286,595,16
2294,286,168,13
2295,286,123,14
2296,287,0,3
2297,287,157,12
2298,287,115,3
2299,287,181,6
2300,287,581,13
2301,287,444,5
2302,287,45,17
2303,287,570,17
2304,288,417,6
2305,288,92,4
2306,288,47,6
2307,288,110,15
2308,288,554,15
2309,288,120,11
2310,288,442,18
2311,288,431,9
2312,289,468,7
2313,289,139,8
2314,289,52,3
2315,289,343,11
2316,289,592,19
2317,289,393,2
2318,289,579,8
2319,289,376,8
2320,290,160,18
2321,290,334,9
2322,290,332,16
2323,290,438,2
2324,290,59,2
2325,290,149,1
2326,290,269,9
2327,290,109,3
2328,291,138,5
2329,291,420,10
2330,291,471,10
2331,291,412,16
2332,291,369,15
2333,291,75,16
2334,291,126,12
2335,291,98,8
2336,292,404,15
2337,292,82,15
2338,292,433,6
2339,292,572,17
2340,292,27,7
2341,292,145,12
2342,292,419,1
2343,292,192,3
2344,293,151,2
2345,293,366,2
2346,293,356,11
2347,293,191,18
2348,293,545,19
2349,293,226,2
2350,293,87,19
2351,293,225,18
2352,294,244,12
2353,294,550,15
2354,294,50,6
2355,294,120,18
2356,294,142,2
2357,294,501,15
2358,294,397,2
2359,294,512,1
2360,295,208,17
2361,295,388,14
2362,295,303,13
2363,295,46,16
2364,295,117,4
2365,295,205,11
2366,295,363,12
2367,295,141,14
2368,296,259,19
2369,296,214,6
2370,296,278,11
2371,296,281,9
2372,296,199,14
2373,296,372,14
2374,296,410,7
2375,296,542,7
2376,297,255,18
2377,297,414,13
2378,297,324,16
2379,297,0,18
2380,297,575,11
2381,297,105,19
2382,297,195,17
2383,297,256,10
2384,298,72,7
2385,298,559,18
2386,298,284,17
2387,298,9,18
2388,298,97,7
2389,298,451,9
2390,298,479,4
2391,298,395,3
2392,299,516,17
2393,299,306,9
2394,299,200,4
2395,299,163,7
2396,299,566,11
2397,299,1,5
2398,299,352,17
2399,299,79,10
2400,300,255,14
2401,300,565,11
2402,300,136,8
2403,300,119,3
2404,300,588,11
2405,300,500,2
2406,300,307,9
2407,300,178,9
2408,301,478,6
2409,301,426,16
2410,301,581,1
2411,301,124,12
2412,301,318,4
2413,301,565,15
2414,301,72,10
2415,301,36,3
2416,302,189,2
2417,302,356,14
2418,302,179,2
2419,302,355,9
2420,302,570,3
2421,302,33,7
2422,302,491,12
2423,302,85,5
2424,303,420,17
2425,303,556,13
2426,303,38,14
2427,303,284,9
2428,303,211,7
2429,303,211,7
2430,303,153,11
2431,303,453,16
2432,304,274,16
2433,304,188,10
2434,304,562,10
2435,304,197,4
2436,304,534,2
2437,304,346,10
2438,304,287,1
2439,304,52,6
2440,305,100,19
2441,305,163,12
2442,305,68,7
2443,305,342,3
2444,305,98,12
2445,305,208,18
2446,305,190,7
2447,305,73,6
2448,306,86,8
2449,306,196,2
2450,306,317,17
2451,306,424,14
2452,306,160,17
2453,306,93,6
2454,306,325,9
2455,306,150,14
2456,307,589,10
2457,307,22,10
2458,307,42,19
2459,307,336,13
2460,307,573,18
2461,307,331,15
2462,307,164,3
2463,307,133,4
2464,308,285,6
2465,308,283,12
2466,308,181,6
2467,308,27,1
2468,308,266,2
2469,308,21,3
2470,308,76,18
2471,308,538,8
2472,309,251,2
2473,309,376,6
2474,309,111,1
2475,309,23,12
2476,309,198,19
2477,309,69,1
2478,309,385,4
2479,309,190,10
2480,310,473,9
2481,310,166,3
2482,310,181,2
2483,310,468,8
2484,310,96,2
2485,310,49,19
2486,310,262,17
2487,310,360,19
2488,311,479,4
2489,311,462,2
2490,311,56,16
2491,311,222,13
2492,311,65,9
2493,311,577,6
2494,311,382,3
2495,311,88,12
2496,312,205,7
2497,312,165,15
2498,312,354,14
2499,312,492,14
2500,312,175,3
2501,312,97,15
2502,312,24,6
2503,312,397,16
2504,313,179,3
2505,313,571,11
2506,313,91,10
2507,313,98,7
2508,313,127,17
2509,313,185,9
2510,313,336,3
2511,313,292,13
2512,314,144,4
2513,314,349,3
2514,314,427,17
2515,314,89,4
2516,314,498,10
2517,314,468,15
2518,314,236,9
2519,314,461,6
2520,315,0,7
2521,315,74,12
2522,315,14,5
2523,315,594,13
2524,315,461,5
2525,315,252,1
2526,315,279,12
2527,315,553,15
2528,316,373,6
2529,316,429,7
2530,316,246,10
2531,316,408,11
2532,316,81,7
2533,316,575,11
2534,316,368,11
2535,316,550,9
2536,317,120,3
2537,317,380,4
2538,317,311,7
2539,317,227,11
2540,317,293,7
2541,317,367,10
2542,317,25,8
2543,317,536,16
2544,318,49,2
2545,318,399,14
2546,318,349,7
2547,318,214,5
2548,318,252,1
2549,318,227,18
2550,318,304,1
2551,318,342,17
2552,319,579,7
2553,319,265,8
2554,319,406,6
2555,319,15,1
2556,319,166,5
2557,319,313,2
2558,319,466,13
2559,319,595,12
2560,320,216,13
2561,320,127,3
2562,320,297,17
2563,320,302,14
2564,320,300,13
2565,320,453,7
2566,320,503,10
2567,320,46,13
2568,321,564,10
2569,321,329,15
2570,321,66,6
2571,321,169,17
2572,321,64,17
2573,321,364,9
2574,321,210,13
2575,321,296,13
2576,322,161,9
2577,322,303,12
2578,322,151,2
2579,322,259,13
2580,322,472,16
2581,322,288,8
2582,322,516,15
2583,322,203,15
2584,323,239,8
2585,323,422,1
2586,323,350,9
2587,323,530,13
2588,323,83,14
2589,323,545,1
2590,323,167,19
2591,323,89,1
2592,324,520,6
2593,324,527,14
2594,324,293,18
2595,324,173,10
2596,324,316,14
2597,324,298,11
2598,324,51,4
2599,324,430,14
2600,325,330,6
2601,325,207,18
2602,325,512,6
2603,325,552,16
2604,325,47,8
2605,325,35,11
2606,325,493,18
2607,325,137,16
2608,326,543,8
2609,326,554,19
2610,326,214,12
2611,326,99,4
2612,326,177,6
2613,326,263,5
2614,326,185,4
2615,326,125,5
2616,327,59,19
2617,327,479,3
2618,327,456,5
2619,327,40,17
2620,327,484,14
2621,327,323,9
2622,327,80,8
2623,327,482,5
2624,328,296,5
2625,328,488,16
2626,328,429,9
2627,328,265,3
2628,328,446,18
2629,328,10,6
2630,328,531,3
2631,328,511,11
2632,329,26,17
2633,329,434,18
2634,329,334,12
2635,329,37,7
2636,329,146,11
2637,329,116,19
2638,329,390,11
2639,329,178,14
2640,330,22,15
2641,330,522,5
2642,330,365,1
2643,330,238,12
2644,330,353,3
2645,330,386,4
2646,330,151,4
2647,330,239,8
2648,331,445,8
2649,331,486,13
2650,331,300,12
2651,331,261,10
2652,331,278,10
2653,331,587,7
2654,331,452,6
2655,331,160,9
2656,332,251,18
2657,332,230,5
2658,332,582,2
2659,332,34,4
2660,332,513,12
2661,332,195,4
2662,332,424,3
2663,332,132,19
2664,333,125,8
2665,333,432,10
2666,333,413,15
2667,333,290,9
2668,333,40,8
2669,333,590,4
2670,333,397,7
2671,333,268,18
2672,334,253,5
2673,334,415,5
2674,334,349,6
2675,334,177,7
2676,334,224,9
2677,334,475,2
2678,334,255,4
2679,334,292,11
2680,335,404,4
2681,335,176,13
2682,335,89,13
2683,335,301,14
2684,335,478,6
2685,335,406,1
2686,335,347,8
2687,335,22,3
2688,336,254,19
2689,336,296,1
2690,336,176,2
2691,336,117,19
2692,336,310,15
2693,336,531,15
2694,336,445,11
2695,336,339,11
2696,337,231,10
2697,337,592,16
2698,337,100,12
2699,337,154,12
2700,337,245,12
2701,337,255,9
2702,337,60,11
2703,337,147,12
2704,338,189,6
2705,338,255,4
2706,338,290,6
2707,338,383,1
2708,338,121,11
2709,338,111,9
2710,338,404,17
2711,338,419,18
2712,339,404,18
2713,339,340,13
2714,339,530,18
2715,339,427,8
2716,339,471,11
2717,339,149,3
2718,339,513,19
2719,339,44,18
2720,340,410,11
2721,340,526,2
2722,340,458,15
2723,340,102,9
2724,340,73,9
2725,340,540,1
2726,340,413,3
2727,340,548,14
2728,341,147,9
2729,341,40,13
2730,341,78,7
2731,341,9,6
2732,341,186,12
2733,341,495,7
2734,341,245,18
2735,341,219,6
2736,342,149,7
2737,342,43,15
2738,342,569,12
2739,342,57,15
2740,342,151,5
2741,342,598,5
2742,342,441,12
2743,342,112,1
2744,343,450,7
2745,343,586,6
2746,343,303,7
2747,343,430,17
2748,343,288,15
2749,343,454,12
2750,343,249,15
2751,343,51,16
2752,344,323,4
2753,344,227,18
2754,344,158,4
2755,344,496,7
2756,344,349,9
2757,344,352,19
2758,344,313,5
2759,344,516,15
2760,345,346,4
2761,345,413,9
2762,345,436,9
2763,345,151,13
2764,345,466,7
2765,345,44,9
2766,345,6,12
2767,345,521,6
2768,346,491,16
2769,346,531,18
2770,346,485,16
2771,346,301,3
2772,346,67,15
2773,346,335,19
2774,346,16,4
2775,346,184,8
2776,347,548,7
2777,347,117,15
2778,347,124,3
2779,347,398,3
2780,347,470,14
2781,347,595,18
2782,347,280,19
2783,347,484,18
2784,348,167,15
2785,348,135,19
2786,348,162,7
2787,348,493,17
2788,348,60,12
2789,348,278,5
2790,348,173,13
2791,348,508,2
2792,349,35,8
2793,349,20,18
2794,349,536,1
2795,349,351,17
2796,349,333,11
2797,349,558,14
2798,349,53,9
2799,349,291,1
2800,350,275,18
2801,350,386,8
2802,350,530,8
2803,350,94,5
2804,350,331,16
2805,350,386,12
2806,350,251,18
2807,350,544,17
2808,351,578,2
2809,351,293,8
2810,351,215,19
2811,351,281,15
2812,351,140,6
2813,351,454,17
2814,351,218,8
2815,351,168,18
2816,352,557,13
2817,352,191,1
2818,352,383,5
2819,352,542,7
2820,352,578,13
2821,352,376,9
2822,352,528,14
2823,352,266,12
2824,353,31,8
2825,353,17,18
2826,353,81,9
2827,353,33,15
2828,353,551,13
2829,353,185,18
2830,353,220,15
2831,353,535,1
2832,354,134,18
2833,354,562,5
2834,354,452,14
2835,354,50,11
2836,354,191,9
2837,354,447,16
2838,354,9,15
2839,354,360,7
2840,355,158,17
2841,355,5,3
2842,355,178,2
2843,355,65,19
2844,355,470,13
2845,355,86,17
2846,355,239,8
2847,355,84,10
2848,356,13,15
2849,356,306,2
2850,356,225,14
2851,356,118,11
2852,356,193,9
2853,356,21,16
2854,356,489,9
2855,356,379,15
2856,357,223,6
2857,357,370,9
2858,357,184,13
2859,357,235,9
2860,357,266,16
2861,357,330,11
2862,357,536,10
2863,357,0,18
2864,358,345,2
2865,358,270,2
2866,358,328,5
2867,358,196,8
2868,358,543,7
2869,358,215,16
2870,358,567,4
2871,358,34,3
2872,359,318,7
2873,359,40,3
2874,359,57,1
2875,359,536,14
2876,359,347,7
2877,359,488,12
2878,359,342,2
2879,359,535,3
2880,360,234,11
2881,360,531,12
2882,360,253,13
2883,360,292,7
2884,360,576,14
2885,360,475,13
2886,360,14,9
2887,360,50,10
2888,361,47,19
2889,361,28,13
2890,361,239,18
2891,361,183,10
2892,361,477,1
2893,361,428,19
2894,361,495,5
2895,361,136,9
2896,362,95,16
2897,362,142,4
2898,362,432,6
2899,362,136,7
2900,362,204,15
2901,362,157,10
2902,362,82,10
2903,362,163,14
2904,363,362,9
2905,363,251,7
2906,363,209,1
2907,363,449,13
2908,363,449,1
2909,363,173,11
2910,363,229,1
2911,363,114,5
2912,364,562,19
2913,364,23,6
2914,364,267,1
2915,364,293,4
2916,364,55,8
2917,364,253,3
2918,364,374,1
2919,364,268,5
2920,365,147,4
2921,365,92,2
2922,365,186,7
2923,365,455,19
2924,365,304,2
2925,365,508,3
2926,365,118,4
2927,365,473,12
2928,366,349,8
2929,366,4,9
2930,366,503,8
2931,366,422,16
2932,366,578,9
2933,366,478,9
2934,366,56,8
2935,366,516,18
2936,367,146,9
2937,367,326,15
2938,367,576,16
2939,367,301,2
2940,367,105,16
2941,367,132,10
2942,367,362,12
2943,367,77,3
2944,368,254,11
2945,368,219,6
2946,368,361,15
2947,368,86,14
2948,368,79,8
2949,368,93,8
2950,368,423,1
2951,368,370,3
2952,369,451,10
2953,369,380,6
2954,369,382,7
2955,369,156,11
2956,369,456,12
2957,369,166,1
2958,369,429,7
2959,369,582,8
2960,370,122,7
2961,370,245,5
2962,370,211,2
2963,370,319,15
2964,370,126,16
2965,370,91,18
2966,370,412,12
2967,370,197,17
2968,371,536,19
2969,371,556,7
2970,371,548,14
2971,371,94,6
2972,371,171,4
2973,371,406,2
2974,371,42,16
2975,371,306,4
2976,372,149,10
2977,372,199,1
2978,372,201,1
2979,372,533,4
2980,372,289,16
2981,372,125,8
2982,372,68,4
2983,372,19,13
2984,373,36,7
2985,373,198,7
2986,373,269,1
2987,373,81,5
2988,373,100,3
2989,373,531,6
2990,373,321,7
2991,373,251,8
2992,374,545,7
2993,374,180,17
2994,374,232,18
2995,374,380,17
2996,374,236,18
2997,374,387,18
2998,374,558,5
2999,374,214,3
3000,375,286,19
3001,375,206,7
3002,375,37,11
3003,375,109,3
3004,375,495,19
3005,375,256,6
3006,375,271,11
3007,375,82,13
3008,376,139,14
3009,376,461,11
3010,376,89,19
3011,376,565,19
3012,376,184,17
3013,376,40,7
3014,376,136,18
3015,376,563,6
3016,377,598,1
3017,377,310,10
3018,377,45,4
3019,377,486,18
3020,377,333,3
3021,377,236,14
3022,377,24,12
3023,377,247,1
3024,378,537,4
3025,378,28,2
3026,378,312,15
3027,378,208,9
3028,378,289,8
3029,378,599,6
3030,378,458,10
3031,378,52,12
3032,379,101,18
3033,379,81,14
3034,379,542,19
3035,379,470,12
3036,379,386,10
3037,379,127,3
3038,379,25,6
3039,379,53,1
3040,380,234,12
3041,380,82,5
3042,380,231,1
3043,380,352,7
3044,380,195,1
3045,380,459,7
3046,380,443,9
3047,380,414,16
3048,381,320,17
3049,381,105,10
3050,381,529,4
3051,381,57,13
3052,381,444,18
3053,381,385,14
3054,381,375,8
3055,381,90,10
3056,382,268,15
3057,382,471,13
3058,382,337,10
3059,382,430,15
3060,382,529,14
3061,382,376,11
3062,382,496,5
3063,382,237,13
3064,383,110,15
3065,383,295,18
3066,383,220,4
3067,383,117,5
3068,383,284,9
3069,383,23,16
3070,383,319,9
3071,383,2,11
3072,384,433,9
3073,384,493,3
3074,384,12,12
3075,384,270,14
3076,384,347,18
3077,384,98,12
3078,384,264,15
3079,384,7,19
3080,385,341,3
3081,385,165,6
3082,385,33,3
3083,385,280,14
3084,385,190,19
3085,385,521,19
3086,385,286,14
3087,385,17,17
3088,386,434,9
3089,386,431,17
3090,386,203,6
3091,386,462,11
3092,386,132,19
3093,386,547,6
3094,386,153,1
3095,386,108,1
3096,387,329,16
3097,387,442,7
3098,387,353,4
3099,387,572,15
3100,387,427,3
3101,387,272,16
3102,387,478,5
3103,387,215,18
3104,388,596,6
3105,388,248,10
3106,388,254,11
3107,388,468,6
3108,388,135,10
3109,388,144,7
3110,388,598,15
3111,388,174,2
3112,389,424,2
3113,389,37,9
3114,389,228,16
3115,389,205,9
3116,389,260,11
3117,389,597,16
3118,389,212,9
3119,389,556,18
3120,390,322,13
3121,390,232,19
3122,390,280,11
3123,390,481,12
3124,390,75,2
3125,390,295,13
3126,390,269,11
3127,390,384,4
3128,391,537,19
3129,391,361,13
3130,391,421,11
3131,391,109,11
3132,391,123,5
3133,391,494,16
3134,391,407,14
3135,391,451,12
3136,392,305,15
3137,392,586,12
3138,392,95,16
3139,392,441,12
3140,392,185,16
3141,392,217,4
3142,392,443,4
3143,392,514,7
3144,393,28,1
3145,393,197,16
3146,393,15,16
3147,393,221,7
3148,393,344,3
3149,393,545,18
3150,393,223,8
3151,393,290,11
3152,394,80,4
3153,394,574,17
3154,394,89,18
3155,394,391,8
3156,394,5,16
3157,394,321,19
3158,394,514,4
3159,394,334,16
3160,395,138,15
3161,395,311,11
3162,395,363,18
3163,395,522,7
3164,395,13,3
3165,395,372,15
3166,395,455,18
3167,395,111,11
3168,396,539,11
3169,396,208,18
3170,396,454,15
3171,396,395,3
3172,396,331,9
3173,396,342,10
3174,396,259,12
3175,396,157,12
3176,397,572,6
3177,397,425,18
3178,397,192,10
3179,397,421,8
3180,397,205,3
3181,397,442,15
3182,397,468,6
3183,397,229,8
3184,398,585,3
3185,398,298,12
3186,398,564,5
3187,398,594,7
3188,398,507,12
3189,398,16,5
3190,398,456,6
3191,398,343,9
3192,399,434,4
3193,399,532,8
3194,399,454,8
3195,399,94,8
3196,399,147,13
3197,399,421,2
3198,399,90,14
3199,399,206,13
3200,400,543,19
3201,400,240,17
3202,400,297,18
3203,400,220,11
3204,400,75,4
3205,400,516,6
3206,400,41,15
3207,400,338,14
3208,401,507,8
3209,401,566,10
3210,401,326,2
3211,401,170,11
3212,401,145,4
3213,401,80,3
3214,401,448,14
3215,401,378,4
3216,402,314,19
3217,402,159,17
3218,402,321,18
3219,402,357,14
3220,402,570,18
